Gen#	Conn.	MW
1	1	180.943
2	2	30.9821
T.line#	From	To	From MW	To MW
1	1	2	-112.72	112.72
2	1	5	-68.0087	68.0087
3	2	3	-72.3511	72.3511
5	2	5	-54.2341	54.2341
6	3	4	17.133	-17.133
7	4	5	92.6594	-92.6594
8	4	7	-21.6302	21.6302
9	4	9	-10.5691	10.5691
10	5	6	-26.6166	26.6166
11	6	11	-5.14891	5.14891
12	6	12	-2.91135	2.91135
13	6	13	-11.886	11.886
14	7	8	-0.0989555	0.0989555
15	7	9	-21.2343	21.2343
16	9	10	-1.0111	1.0111
17	9	14	-5.71531	5.71531
18	10	11	3.33347	-3.33347
19	12	13	-1.5149	1.5149
20	13	14	-4.51667	4.51667
