Gen#	Conn.	MW
1	1	218.343
2	2	68.2002
T.line#	From	To	From MW	To MW
1	1	2	-142.736	142.736
2	1	5	-75.5475	75.5475
3	2	3	-75.1648	75.1648
4	2	4	-63.5225	63.5225
5	2	5	-47.9884	47.9884
6	3	4	21.5507	-21.5507
7	4	5	62.564	-62.564
8	4	7	-34.4091	34.4091
9	4	9	-19.8141	19.8141
10	5	6	-50.8312	50.8312
11	6	11	-7.69909	7.69909
12	6	12	-8.58856	8.58856
13	6	13	-20.8634	20.8634
14	7	8	0.00289737	-0.00289737
15	7	9	-34.419	34.419
16	9	10	-9.75983	9.75983
17	9	14	-12.4996	12.4996
18	10	11	1.71892	-1.71892
20	13	14	-4.87979	4.87979
