Gen#	Conn.	MW
1	1	225.587
2	2	38.8833
T.line#	From	To	From MW	To MW
1	1	2	-150.575	150.575
2	1	5	-74.3124	74.3124
3	2	3	-69.189	69.189
4	2	4	-53.6204	53.6204
5	2	5	-43.9025	43.9025
6	3	4	25.4889	-25.4889
7	4	5	70.9797	-70.9797
8	4	7	-32.793	32.793
9	4	9	-17.6445	17.6445
10	5	6	-38.9427	38.9427
11	6	11	-9.16275	9.16275
12	6	12	-18.3127	18.3127
14	7	8	-0.0943042	0.0943042
15	7	9	-32.4065	32.4065
16	9	10	-3.6899	3.6899
17	9	14	-16.4656	16.4656
18	10	11	5.49448	-5.49448
19	12	13	-12.117	12.117
20	13	14	1.44439	-1.44439
