Gen#	Conn.	MW
1	1	183.092
2	2	31.73
T.line#	From	To	From MW	To MW
1	1	2	-111.784	111.784
2	1	5	-69.9606	69.9606
3	2	3	-68.0154	68.0154
4	2	4	-57.1666	57.1666
6	3	4	22.0102	-22.0102
7	4	5	36.5162	-36.5162
8	4	7	-14.9852	14.9852
9	4	9	-12.5205	12.5205
10	5	6	-29.8249	29.8249
11	6	11	-2.90251	2.90251
12	6	12	-8.37607	8.37607
13	6	13	-11.9985	11.9985
14	7	8	-0.143456	0.143456
15	7	9	-14.4037	14.4037
16	9	10	-2.85978	2.85978
17	9	14	0.61569	-0.61569
18	10	11	1.27846	-1.27846
19	12	13	-7.21931	7.21931
20	13	14	-10.5149	10.5149
