Gen#	Conn.	MW
1	1	272.625
2	2	47.2389
T.line#	From	To	From MW	To MW
1	1	2	-179.801	179.801
2	1	5	-92.1549	92.1549
3	2	3	-77.6039	77.6039
4	2	4	-65.9938	65.9938
5	2	5	-55.6974	55.6974
6	3	4	22.0974	-22.0974
7	4	5	67.7562	-67.7562
8	4	7	-37.1584	37.1584
9	4	9	-20.7456	20.7456
10	5	6	-66.7956	66.7956
11	6	11	-0.543506	0.543506
12	6	12	-14.8641	14.8641
13	6	13	-34.8865	34.8865
14	7	8	-0.126829	0.126829
15	7	9	-36.6467	36.6467
16	9	10	-22.4392	22.4392
18	10	11	-8.16426	8.16426
19	12	13	-3.65896	3.65896
20	13	14	-19.9228	19.9228
