Gen#	Conn.	MW
1	1	165.639
2	2	28.8348
T.line#	From	To	From MW	To MW
1	1	2	-114.923	114.923
2	1	5	-49.9294	49.9294
3	2	3	-60.4661	60.4661
4	2	4	-42.7767	42.7767
5	2	5	-25.0055	25.0055
6	3	4	26.8097	-26.8097
7	4	5	50.8146	-50.8146
8	4	7	-15.6865	15.6865
9	4	9	-9.79597	9.79597
10	5	6	-23.031	23.031
11	6	11	-4.16828	4.16828
12	6	12	-4.37251	4.37251
13	6	13	-10.3069	10.3069
14	7	8	-0.122861	0.122861
15	7	9	-15.1852	15.1852
16	9	10	-1.66702	1.66702
17	9	14	-0.860113	0.860113
19	12	13	-2.75385	2.75385
20	13	14	-6.74437	6.74437
