Gen#	Conn.	MW
1	1	181.736
2	2	31.3126
T.line#	From	To	From MW	To MW
1	1	2	-123.282	123.282
2	1	5	-57.8761	57.8761
3	2	3	-61.0634	61.0634
4	2	4	-41.6592	41.6592
5	2	5	-34.2014	34.2014
6	3	4	28.6032	-28.6032
7	4	5	64.6663	-64.6663
8	4	7	-21.3113	21.3113
9	4	9	-12.7306	12.7306
10	5	6	-24.1119	24.1119
12	6	12	-5.0933	5.0933
13	6	13	-12.4139	12.4139
14	7	8	-0.111929	0.111929
15	7	9	-20.8576	20.8576
16	9	10	-5.82348	5.82348
17	9	14	-2.83697	2.83697
18	10	11	-1.61764	1.61764
19	12	13	-3.7335	3.7335
20	13	14	-7.29714	7.29714
