Gen#	Conn.	MW
1	1	165.956
2	2	28.797
T.line#	From	To	From MW	To MW
1	1	2	-101.977	101.977
2	1	5	-62.7269	62.7269
3	2	3	-63.9296	63.9296
4	2	4	-51.129	51.129
6	3	4	23.5394	-23.5394
7	4	5	36.648	-36.648
8	4	7	-12.18	12.18
9	4	9	-10.4744	10.4744
10	5	6	-25.0302	25.0302
11	6	11	-4.02119	4.02119
12	6	12	-7.39746	7.39746
13	6	13	-9.56618	9.56618
14	7	8	-0.137654	0.137654
15	7	9	-11.6227	11.6227
16	9	10	-1.76014	1.76014
17	9	14	1.86645	-1.86645
18	10	11	-0.111683	0.111683
19	12	13	-5.92902	5.92902
20	13	14	-9.28777	9.28777
