Gen#	Conn.	MW
1	1	166.085
2	2	28.9375
T.line#	From	To	From MW	To MW
1	1	2	-98.8742	98.8742
2	1	5	-66.6704	66.6704
4	2	4	-61.367	61.367
5	2	5	-51.4494	51.4494
6	3	4	87.0441	-87.0441
7	4	5	94.7819	-94.7819
8	4	7	-18.8248	18.8248
9	4	9	-8.94183	8.94183
10	5	6	-22.5543	22.5543
11	6	11	-6.2003	6.2003
12	6	12	-2.64643	2.64643
13	6	13	-9.33643	9.33643
14	7	8	-0.151614	0.151614
15	7	9	-18.2153	18.2153
16	9	10	-0.179458	0.179458
17	9	14	-4.17824	4.17824
18	10	11	1.77679	-1.77679
19	12	13	-0.847884	0.847884
20	13	14	-3.6628	3.6628
