Gen#	Conn.	MW
1	1	182.734
2	2	31.6384
T.line#	From	To	From MW	To MW
1	1	2	-119.565	119.565
2	1	5	-62.1166	62.1166
3	2	3	-61.5176	61.5176
4	2	4	-40.1184	40.1184
5	2	5	-31.471	31.471
6	3	4	28.3094	-28.3094
7	4	5	63.6857	-63.6857
8	4	7	-21.1779	21.1779
9	4	9	-10.3961	10.3961
10	5	6	-26.3605	26.3605
11	6	11	-4.92802	4.92802
12	6	12	-1.20198	1.20198
13	6	13	-13.6666	13.6666
14	7	8	-0.118369	0.118369
15	7	9	-20.6904	20.6904
16	9	10	-0.96226	0.96226
17	9	14	-5.12069	5.12069
18	10	11	3.25341	-3.25341
20	13	14	-4.96812	4.96812
