Gen#	Conn.	MW
1	1	223.134
2	2	69.3465
T.line#	From	To	From MW	To MW
1	1	2	-142.411	142.411
2	1	5	-80.0553	80.0553
3	2	3	-73.948	73.948
4	2	4	-60.7635	60.7635
5	2	5	-51.8276	51.8276
6	3	4	23.2457	-23.2457
7	4	5	64.3407	-64.3407
8	4	7	-32.5011	32.5011
9	4	9	-18.1105	18.1105
10	5	6	-56.7524	56.7524
11	6	11	-0.393317	0.393317
12	6	12	-12.4569	12.4569
13	6	13	-29.8696	29.8696
14	7	8	-0.129092	0.129092
15	7	9	-31.9808	31.9808
16	9	10	-17.6244	17.6244
18	10	11	-5.83383	5.83383
19	12	13	-3.72818	3.72818
20	13	14	-17.4427	17.4427
