Gen#	Conn.	MW
1	1	271.434
2	2	46.8109
T.line#	From	To	From MW	To MW
1	1	2	-180.611	180.611
2	1	5	-90.5966	90.5966
3	2	3	-77.9968	77.9968
4	2	4	-66.8252	66.8252
5	2	5	-55.4622	55.4622
6	3	4	21.4421	-21.4421
7	4	5	77.3108	-77.3108
8	4	7	-44.2593	44.2593
9	4	9	-25.1199	25.1199
10	5	6	-55.8072	55.8072
11	6	11	-12.563	12.563
12	6	12	-26.7148	26.7148
14	7	8	-0.0879812	0.0879812
15	7	9	-43.9084	43.9084
16	9	10	-10.4749	10.4749
17	9	14	-23.5983	23.5983
18	10	11	3.79957	-3.79957
19	12	13	-15.3506	15.3506
20	13	14	3.42003	-3.42003
