Gen#	Conn.	MW
1	1	164.581
2	2	28.4023
T.line#	From	To	From MW	To MW
1	1	2	-112.136	112.136
2	1	5	-51.9236	51.9236
3	2	3	-57.8311	57.8311
4	2	4	-37.3004	37.3004
5	2	5	-30.3182	30.3182
6	3	4	29.3001	-29.3001
7	4	5	62.5767	-62.5767
8	4	7	-18.4651	18.4651
9	4	9	-10.9898	10.9898
10	5	6	-18.9264	18.9264
12	6	12	-4.50462	4.50462
13	6	13	-10.3401	10.3401
14	7	8	-0.10634	0.10634
15	7	9	-18.0342	18.0342
16	9	10	-5.83421	5.83421
17	9	14	-0.769773	0.769773
18	10	11	-4.12396	4.12396
19	12	13	-2.85564	2.85564
20	13	14	-6.86084	6.86084
