Gen#	Conn.	MW
1	1	272.367
2	2	47.0851
T.line#	From	To	From MW	To MW
1	1	2	-163.276	163.276
2	1	5	-108.626	108.626
4	2	4	-100.102	100.102
5	2	5	-82.9377	82.9377
6	3	4	99.4501	-99.4501
7	4	5	117.408	-117.408
8	4	7	-41.7284	41.7284
9	4	9	-22.7689	22.7689
10	5	6	-61.0414	61.0414
11	6	11	-8.99026	8.99026
12	6	12	-11.593	11.593
13	6	13	-23.8101	23.8101
14	7	8	-0.103734	0.103734
15	7	9	-41.3096	41.3096
16	9	10	-14.0929	14.0929
17	9	14	-14.9649	14.9649
18	10	11	0.210836	-0.210836
19	12	13	-0.239579	0.239579
20	13	14	-5.21347	5.21347
