Gen#	Conn.	MW
1	1	225.858
2	2	34.9556
T.line#	From	To	From MW	To MW
1	1	2	-154.006	154.006
2	1	5	-71.7011	71.7011
3	2	3	-71.15	71.15
4	2	4	-57.4083	57.4083
5	2	5	-38.4515	38.4515
6	3	4	23.1516	-23.1516
7	4	5	58.9571	-58.9571
8	4	7	-28.5959	28.5959
9	4	9	-16.6436	16.6436
10	5	6	-43.3621	43.3621
11	6	11	-6.82915	6.82915
12	6	12	-7.71036	7.71036
13	6	13	-17.4556	17.4556
14	7	8	-0.0291763	0.0291763
15	7	9	-28.4783	28.4783
16	9	10	-5.84273	5.84273
17	9	14	-9.64154	9.64154
18	10	11	3.2396	-3.2396
19	12	13	-1.51572	1.51572
20	13	14	-5.3428	5.3428
