Gen#	Conn.	MW
1	1	269.308
2	2	46.0628
T.line#	From	To	From MW	To MW
2	1	5	-269.227	269.227
3	2	3	-48.288	48.288
4	2	4	-4.47519	4.47519
5	2	5	33.5524	-33.5524
6	3	4	50.998	-50.998
7	4	5	157.176	-157.176
8	4	7	-36.2968	36.2968
9	4	9	-21.3858	21.3858
10	5	6	-65.7354	65.7354
11	6	11	-13.1042	13.1042
12	6	12	-11.9406	11.9406
13	6	13	-24.3729	24.3729
14	7	8	-0.0311777	0.0311777
15	7	9	-36.1719	36.1719
16	9	10	-9.51295	9.51295
17	9	14	-13.4097	13.4097
18	10	11	4.54233	-4.54233
19	12	13	-0.774748	0.774748
20	13	14	-6.56661	6.56661
