Gen#	Conn.	MW
1	1	222.556
2	2	69.0942
T.line#	From	To	From MW	To MW
1	1	2	-145.58	145.58
2	1	5	-76.5356	76.5356
3	2	3	-75.8726	75.8726
4	2	4	-65.7347	65.7347
5	2	5	-48.098	48.098
6	3	4	21.1768	-21.1768
7	4	5	54.8266	-54.8266
8	4	7	-30.1784	30.1784
9	4	9	-18.2685	18.2685
10	5	6	-59.0727	59.0727
11	6	11	-17.8697	17.8697
12	6	12	-9.44638	9.44638
13	6	13	-17.6193	17.6193
14	7	8	-0.096896	0.096896
15	7	9	-29.7885	29.7885
17	9	14	-15.7352	15.7352
18	10	11	11.6422	-11.6422
19	12	13	-0.606625	0.606625
20	13	14	-1.89205	1.89205
