Gen#	Conn.	MW
1	1	220.846
2	2	68.3551
T.line#	From	To	From MW	To MW
1	1	2	-143.778	143.778
2	1	5	-76.8904	76.8904
3	2	3	-73.9228	73.9228
4	2	4	-60.7995	60.7995
5	2	5	-52.8063	52.8063
6	3	4	22.9768	-22.9768
7	4	5	50.998	-50.998
8	4	7	-0.182154	0.182154
9	4	9	-37.9506	37.9506
10	5	6	-68.305	68.305
11	6	11	-17.7974	17.7974
12	6	12	-11.042	11.042
13	6	13	-25.5439	25.5439
14	7	8	-0.0598718	0.0598718
16	9	10	0.0456272	-0.0456272
17	9	14	-5.82218	5.82218
18	10	11	11.6718	-11.6718
19	12	13	-2.3188	2.3188
20	13	14	-11.6994	11.6994
