Gen#	Conn.	MW
1	1	179.264
2	2	27.7374
T.line#	From	To	From MW	To MW
1	1	2	-123.393	123.393
2	1	5	-55.871	55.871
3	2	3	-61.8564	61.8564
4	2	4	-42.9335	42.9335
5	2	5	-29.64	29.64
6	3	4	27.3435	-27.3435
7	4	5	56.7613	-56.7613
8	4	7	-18.7744	18.7744
9	4	9	-10.7777	10.7777
10	5	6	-26.1486	26.1486
11	6	11	-5.40046	5.40046
12	6	12	-3.60476	3.60476
13	6	13	-10.9429	10.9429
14	7	8	4.11456e-05	-4.11456e-05
15	7	9	-18.7746	18.7746
16	9	10	-0.0993588	0.0993588
17	9	14	-4.95302	4.95302
18	10	11	3.90045	-3.90045
19	12	13	-2.50447	2.50447
20	13	14	-4.9471	4.9471
