Gen#	Conn.	MW
1	1	271.403
2	2	46.8498
T.line#	From	To	From MW	To MW
1	1	2	-180.41	180.41
2	1	5	-90.7409	90.7409
3	2	3	-77.8433	77.8433
4	2	4	-66.5612	66.5612
5	2	5	-55.6891	55.6891
6	3	4	21.6045	-21.6045
7	4	5	74.3129	-74.3129
8	4	7	-42.0208	42.0208
9	4	9	-23.9253	23.9253
10	5	6	-59.1545	59.1545
11	6	11	-9.38185	9.38185
13	6	13	-33.2434	33.2434
14	7	8	-0.0867176	0.0867176
15	7	9	-41.6739	41.6739
16	9	10	-13.6395	13.6395
17	9	14	-17.0195	17.0195
18	10	11	0.624613	-0.624613
19	12	13	11.2681	-11.2681
20	13	14	-3.14157	3.14157
