Gen#	Conn.	MW
1	1	222.434
2	2	37.8584
T.line#	From	To	From MW	To MW
2	1	5	-222.362	222.362
3	2	3	-44.2348	44.2348
4	2	4	-0.629579	0.629579
5	2	5	28.8567	-28.8567
6	3	4	50.0581	-50.0581
7	4	5	138.736	-138.736
8	4	7	-25.7555	25.7555
9	4	9	-15.5591	15.5591
10	5	6	-47.0377	47.0377
11	6	11	-9.43421	9.43421
12	6	12	-8.35334	8.35334
13	6	13	-17.9434	17.9434
14	7	8	-0.0317782	0.0317782
15	7	9	-25.6286	25.6286
16	9	10	-3.18017	3.18017
17	9	14	-8.39673	8.39673
18	10	11	5.87495	-5.87495
19	12	13	-2.1971	2.1971
20	13	14	-6.56534	6.56534
