Gen#	Conn.	MW
1	1	275.388
2	2	48.0504
T.line#	From	To	From MW	To MW
1	1	2	-200.118	200.118
2	1	5	-73.3102	73.3102
3	2	3	-94.7098	94.7098
4	2	4	-102.99	102.99
5	2	5	-21.2233	21.2233
6	3	4	5.48472	-5.48472
8	4	7	-25.0473	25.0473
9	4	9	-18.4012	18.4012
10	5	6	-80.3639	80.3639
11	6	11	-14.9288	14.9288
12	6	12	-19.4073	19.4073
13	6	13	-29.3851	29.3851
14	7	8	-0.117873	0.117873
15	7	9	-24.5553	24.5553
16	9	10	-7.69	7.69
17	9	14	-0.813559	0.813559
18	10	11	6.35238	-6.35238
19	12	13	-8.26605	8.26605
20	13	14	-18.9502	18.9502
