Gen#	Conn.	MW
1	1	225.657
2	2	38.9589
T.line#	From	To	From MW	To MW
1	1	2	-152.118	152.118
2	1	5	-73.3443	73.3443
3	2	3	-69.6268	69.6268
4	2	4	-53.8075	53.8075
5	2	5	-45.4598	45.4598
6	3	4	24.8448	-24.8448
7	4	5	68.3817	-68.3817
8	4	7	-31.1501	31.1501
9	4	9	-17.7856	17.7856
10	5	6	-42.4083	42.4083
11	6	11	-5.09239	5.09239
12	6	12	-8.03371	8.03371
13	6	13	-17.436	17.436
15	7	9	-30.9266	30.9266
16	9	10	-8.22466	8.22466
17	9	14	-10.3823	10.3823
18	10	11	1.18283	-1.18283
19	12	13	-1.52263	1.52263
20	13	14	-4.91529	4.91529
