Gen#	Conn.	MW
1	1	182.692
2	2	31.6978
T.line#	From	To	From MW	To MW
1	1	2	-113.786	113.786
2	1	5	-68.3524	68.3524
4	2	4	-79.3099	79.3099
5	2	5	-48.5934	48.5934
6	3	4	89.4713	-89.4713
7	4	5	81.5561	-81.5561
8	4	7	-17.5574	17.5574
9	4	9	-10.2147	10.2147
10	5	6	-31.9028	31.9028
11	6	11	-8.62369	8.62369
12	6	12	-3.78889	3.78889
13	6	13	-12.6052	12.6052
14	7	8	-0.135268	0.135268
15	7	9	-17.0133	17.0133
16	9	10	2.37401	-2.37401
17	9	14	-4.42888	4.42888
18	10	11	6.74207	-6.74207
19	12	13	-2.28983	2.28983
20	13	14	-5.86444	5.86444
