Gen#	Conn.	MW
1	1	182.033
2	2	31.3257
T.line#	From	To	From MW	To MW
1	1	2	-114.394	114.394
2	1	5	-67.5636	67.5636
3	2	3	-63.1779	63.1779
4	2	4	-45.83	45.83
5	2	5	-20.4794	20.4794
6	3	4	25.89	-25.89
7	4	5	85.6104	-85.6104
8	4	7	-38.4886	38.4886
9	4	9	-24.2947	24.2947
11	6	11	9.7099	-9.7099
12	6	12	-1.51052	1.51052
13	6	13	-0.727688	0.727688
14	7	8	-0.116898	0.116898
15	7	9	-38.0273	38.0273
16	9	10	-16.6392	16.6392
17	9	14	-20.2737	20.2737
18	10	11	-12.0243	12.0243
19	12	13	0.581028	-0.581028
20	13	14	9.59525	-9.59525
