Gen#	Conn.	MW
1	1	271.952
2	2	46.9662
T.line#	From	To	From MW	To MW
1	1	2	-183.825	183.825
2	1	5	-87.9181	87.9181
3	2	3	-80.0645	80.0645
4	2	4	-71.9143	71.9143
5	2	5	-51.6023	51.6023
6	3	4	19.3793	-19.3793
7	4	5	64.169	-64.169
8	4	7	-39.9302	39.9302
9	4	9	-23.4949	23.4949
10	5	6	-62.2551	62.2551
11	6	11	-9.76969	9.76969
12	6	12	-11.9939	11.9939
13	6	13	-23.7415	23.7415
15	7	9	-39.7408	39.7408
16	9	10	-13.3626	13.3626
17	9	14	-14.8791	14.8791
18	10	11	0.945144	-0.945144
19	12	13	-0.554355	0.554355
20	13	14	-5.34273	5.34273
