Gen#	Conn.	MW
1	1	270.047
2	2	43.8013
T.line#	From	To	From MW	To MW
1	1	2	-181.311	181.311
2	1	5	-88.7193	88.7193
3	2	3	-78.4598	78.4598
4	2	4	-67.9899	67.9899
5	2	5	-51.9568	51.9568
6	3	4	20.7364	-20.7364
7	4	5	68.4987	-68.4987
8	4	7	-40.0084	40.0084
9	4	9	-22.9579	22.9579
10	5	6	-59.5784	59.5784
11	6	11	-8.90236	8.90236
12	6	12	-11.4371	11.4371
13	6	13	-23.064	23.064
14	7	8	0.00400117	-0.00400117
15	7	9	-40.0239	40.0239
16	9	10	-13.5645	13.5645
17	9	14	-14.9404	14.9404
18	10	11	0.41911	-0.41911
19	12	13	-0.354939	0.354939
20	13	14	-4.94255	4.94255
