Gen#	Conn.	MW
1	1	219.065
2	2	68.5007
T.line#	From	To	From MW	To MW
1	1	2	-142.66	142.66
2	1	5	-76.2724	76.2724
3	2	3	-74.8446	74.8446
4	2	4	-62.7025	62.7025
5	2	5	-49.2329	49.2329
6	3	4	21.9353	-21.9353
7	4	5	65.3361	-65.3361
8	4	7	-35.349	35.349
9	4	9	-20.3021	20.3021
10	5	6	-49.9454	49.9454
11	6	11	-6.02411	6.02411
12	6	12	-9.72054	9.72054
13	6	13	-20.4322	20.4322
14	7	8	-0.0186192	0.0186192
15	7	9	-35.2726	35.2726
16	9	10	-11.5303	11.5303
17	9	14	-11.9644	11.9644
19	12	13	-1.08723	1.08723
20	13	14	-5.47335	5.47335
