Gen#	Conn.	MW
1	1	177.885
2	2	30.033
T.line#	From	To	From MW	To MW
1	1	2	-177.799	177.799
3	2	3	-70.9428	70.9428
4	2	4	-61.8569	61.8569
5	2	5	-58.1731	58.1731
6	3	4	18.3294	-18.3294
7	4	5	31.6148	-31.6148
8	4	7	-20.6749	20.6749
9	4	9	-11.5303	11.5303
10	5	6	-23.9063	23.9063
11	6	11	-3.51117	3.51117
12	6	12	-3.35244	3.35244
13	6	13	-10.7801	10.7801
14	7	8	-0.014497	0.014497
15	7	9	-20.6158	20.6158
16	9	10	-2.08496	2.08496
17	9	14	-5.49304	5.49304
18	10	11	1.96756	-1.96756
19	12	13	-2.21548	2.21548
20	13	14	-4.44291	4.44291
