Gen#	Conn.	MW
1	1	225.926
2	2	38.9501
T.line#	From	To	From MW	To MW
1	1	2	-137.308	137.308
2	1	5	-88.1536	88.1536
3	2	3	-89.9729	89.9729
5	2	5	-63.877	63.877
6	3	4	4.58776	-4.58776
7	4	5	95.5855	-95.5855
8	4	7	-26.7272	26.7272
9	4	9	-15.9432	15.9432
10	5	6	-48.1411	48.1411
11	6	11	-10.55	10.55
12	6	12	-7.55907	7.55907
13	6	13	-18.3033	18.3033
14	7	8	-0.111132	0.111132
15	7	9	-26.2809	26.2809
16	9	10	-2.5089	2.5089
17	9	14	-9.66889	9.66889
18	10	11	6.76193	-6.76193
19	12	13	-1.14956	1.14956
20	13	14	-5.54758	5.54758
