Gen#	Conn.	MW
1	1	178.385
2	2	30.1895
T.line#	From	To	From MW	To MW
2	1	5	-178.254	178.254
3	2	3	-41.0224	41.0224
4	2	4	0.0947141	-0.0947141
5	2	5	27.6039	-27.6039
6	3	4	48.2751	-48.2751
7	4	5	119.455	-119.455
8	4	7	-18.1578	18.1578
9	4	9	-9.92384	9.92384
10	5	6	-28.4371	28.4371
11	6	11	-5.43082	5.43082
12	6	12	-4.13324	4.13324
13	6	13	-12.5192	12.5192
14	7	8	-0.0212378	0.0212378
15	7	9	-18.0715	18.0715
16	9	10	-0.274302	0.274302
17	9	14	-3.12094	3.12094
18	10	11	3.83203	-3.83203
19	12	13	-2.94697	2.94697
20	13	14	-6.84503	6.84503
