Gen#	Conn.	MW
1	1	162.492
2	2	24.7689
T.line#	From	To	From MW	To MW
1	1	2	-112.416	112.416
2	1	5	-50.0758	50.0758
3	2	3	-58.5605	58.5605
4	2	4	-38.453	38.453
5	2	5	-25.974	25.974
6	3	4	28.1379	-28.1379
7	4	5	54.3286	-54.3286
8	4	7	-15.4772	15.4772
9	4	9	-8.86957	8.86957
10	5	6	-21.625	21.625
11	6	11	-6.27904	6.27904
12	6	12	-3.06363	3.06363
13	6	13	-8.5872	8.5872
14	7	8	0.000958841	-0.000958841
15	7	9	-15.4808	15.4808
16	9	10	0.784426	-0.784426
17	9	14	-3.13901	3.13901
18	10	11	2.28181	-2.28181
19	12	13	-1.66673	1.66673
20	13	14	-4.25813	4.25813
