Gen#	Conn.	MW
1	1	184.195
2	2	32.1739
T.line#	From	To	From MW	To MW
1	1	2	-120.865	120.865
2	1	5	-62.0845	62.0845
3	2	3	-61.5287	61.5287
4	2	4	-40.7464	40.7464
5	2	5	-32.3106	32.3106
6	3	4	28.4646	-28.4646
7	4	5	63.9114	-63.9114
8	4	7	-21.3344	21.3344
9	4	9	-10.6215	10.6215
10	5	6	-26.6811	26.6811
11	6	11	-5.70422	5.70422
13	6	13	-14.3449	14.3449
14	7	8	-0.161111	0.161111
15	7	9	-20.6756	20.6756
16	9	10	-0.368481	0.368481
17	9	14	-5.75565	5.75565
18	10	11	3.93497	-3.93497
19	12	13	1.18512	-1.18512
20	13	14	-4.38913	4.38913
