Gen#	Conn.	MW
1	1	224.974
2	2	38.9496
T.line#	From	To	From MW	To MW
1	1	2	-152.472	152.472
2	1	5	-72.263	72.263
3	2	3	-70.2302	70.2302
4	2	4	-55.6992	55.6992
5	2	5	-43.2776	43.2776
6	3	4	24.2128	-24.2128
7	4	5	49.1222	-49.1222
8	4	7	-0.229202	0.229202
9	4	9	-32.0954	32.0954
10	5	6	-58.3563	58.3563
11	6	11	-15.3828	15.3828
12	6	12	-9.19673	9.19673
13	6	13	-22.0343	22.0343
14	7	8	-0.0755245	0.0755245
16	9	10	2.22309	-2.22309
17	9	14	-4.38962	4.38962
18	10	11	11.5514	-11.5514
19	12	13	-2.75998	2.75998
20	13	14	-10.8453	10.8453
