Gen#	Conn.	MW
1	1	230.976
2	2	70.7682
T.line#	From	To	From MW	To MW
1	1	2	-154.344	154.344
2	1	5	-75.591	75.591
3	2	3	-79.7447	79.7447
4	2	4	-72.0385	72.0385
5	2	5	-47.0935	47.0935
6	3	4	17.9411	-17.9411
7	4	5	111.255	-111.255
8	4	7	-72.6023	72.6023
9	4	9	-40.5209	40.5209
11	6	11	24.8746	-24.8746
12	6	12	-5.32875	5.32875
13	6	13	-4.81574	4.81574
14	7	8	-0.295307	0.295307
15	7	9	-71.4179	71.4179
16	9	10	-44.0232	44.0232
17	9	14	-34.4693	34.4693
18	10	11	-31.6776	31.6776
19	12	13	4.03619	-4.03619
20	13	14	16.254	-16.254
