Gen#	Conn.	MW
1	1	164.166
2	2	28.3287
T.line#	From	To	From MW	To MW
1	1	2	-111.543	111.543
2	1	5	-52.0608	52.0608
3	2	3	-57.8894	57.8894
4	2	4	-37.3416	37.3416
5	2	5	-29.539	29.539
6	3	4	29.2352	-29.2352
7	4	5	60.7563	-60.7563
8	4	7	-18.2057	18.2057
9	4	9	-9.56452	9.56452
10	5	6	-20.1326	20.1326
11	6	11	-7.76376	7.76376
12	6	12	-8.37908	8.37908
14	7	8	-0.0926752	0.0926752
15	7	9	-17.8271	17.8271
16	9	10	1.86709	-1.86709
17	9	14	-6.84888	6.84888
18	10	11	3.57087	-3.57087
19	12	13	-6.83322	6.83322
20	13	14	-0.714746	0.714746
