Gen#	Conn.	MW
1	1	226.088
2	2	39.196
T.line#	From	To	From MW	To MW
1	1	2	-153.051	153.051
2	1	5	-72.5805	72.5805
3	2	3	-71.1992	71.1992
4	2	4	-58.0413	58.0413
5	2	5	-40.4651	40.4651
6	3	4	23.3949	-23.3949
7	4	5	56.1938	-56.1938
8	4	7	-26.3399	26.3399
9	4	9	-15.9579	15.9579
10	5	6	-48.5397	48.5397
11	6	11	-13.0448	13.0448
12	6	12	-7.91627	7.91627
13	6	13	-15.792	15.792
14	7	8	-0.118525	0.118525
15	7	9	-25.8641	25.8641
17	9	14	-11.9	11.9
18	10	11	9.21436	-9.21436
19	12	13	-1.48089	1.48089
20	13	14	-3.31547	3.31547
