Gen#	Conn.	MW
1	1	268.981
2	2	45.9096
T.line#	From	To	From MW	To MW
1	1	2	-268.932	268.932
3	2	3	-93.8517	93.8517
4	2	4	-100.322	100.322
5	2	5	-93.8506	93.8506
6	3	4	5.39924	-5.39924
7	4	5	23.734	-23.734
8	4	7	-41.6896	41.6896
9	4	9	-24.0729	24.0729
10	5	6	-57.4344	57.4344
11	6	11	-7.30563	7.30563
12	6	12	-11.3918	11.3918
13	6	13	-22.4425	22.4425
14	7	8	-0.0146577	0.0146577
15	7	9	-41.6302	41.6302
16	9	10	-15.2962	15.2962
17	9	14	-15.8403	15.8403
18	10	11	-1.24743	1.24743
19	12	13	-0.236564	0.236564
20	13	14	-4.10583	4.10583
