Gen#	Conn.	MW
1	1	222.042
2	2	37.6784
T.line#	From	To	From MW	To MW
1	1	2	-221.996	221.996
3	2	3	-81.8196	81.8196
4	2	4	-79.7396	79.7396
5	2	5	-76.3173	76.3173
6	3	4	12.4282	-12.4282
7	4	5	28.8114	-28.8114
8	4	7	-30.7375	30.7375
9	4	9	-17.4898	17.4898
10	5	6	-39.8651	39.8651
11	6	11	-4.64567	4.64567
12	6	12	-7.39871	7.39871
13	6	13	-16.558	16.558
14	7	8	-0.0124381	0.0124381
15	7	9	-30.6868	30.6868
16	9	10	-7.93945	7.93945
17	9	14	-10.6737	10.6737
18	10	11	1.10486	-1.10486
19	12	13	-1.25985	1.25985
20	13	14	-4.26349	4.26349
