Gen#	Conn.	MW
1	1	271.505
2	2	46.9169
T.line#	From	To	From MW	To MW
1	1	2	-180.204	180.204
2	1	5	-91.0187	91.0187
3	2	3	-78.3939	78.3939
4	2	4	-66.7696	66.7696
5	2	5	-54.754	54.754
6	3	4	21.0691	-21.0691
7	4	5	72.6212	-72.6212
8	4	7	-41.2756	41.2756
9	4	9	-23.6969	23.6969
10	5	6	-60.1529	60.1529
11	6	11	-8.67032	8.67032
12	6	12	-11.7744	11.7744
13	6	13	-23.0845	23.0845
14	7	8	-0.0900951	0.0900951
15	7	9	-40.9151	40.9151
16	9	10	-14.1764	14.1764
17	9	14	-15.4931	15.4931
19	12	13	-0.420563	0.420563
20	13	14	-4.66888	4.66888
