Gen#	Conn.	MW
1	1	273.315
2	2	47.2741
T.line#	From	To	From MW	To MW
1	1	2	-180.761	180.761
2	1	5	-92.1628	92.1628
3	2	3	-78.181	78.181
4	2	4	-68.2176	68.2176
5	2	5	-54.2225	54.2225
6	3	4	21.4019	-21.4019
7	4	5	67.6856	-67.6856
8	4	7	-61.0178	61.0178
10	5	6	-65.6051	65.6051
11	6	11	-15.4992	15.4992
12	6	12	-7.83954	7.83954
13	6	13	-25.5252	25.5252
14	7	8	-0.145537	0.145537
15	7	9	-60.439	60.439
16	9	10	-7.81129	7.81129
17	9	14	-17.3736	17.3736
18	10	11	6.62389	-6.62389
19	12	13	3.61029	-3.61029
20	13	14	-3.02851	3.02851
