Gen#	Conn.	MW
1	1	166.116
2	2	29.1524
T.line#	From	To	From MW	To MW
1	1	2	-113.281	113.281
2	1	5	-52.5299	52.5299
3	2	3	-58.1031	58.1031
4	2	4	-37.9878	37.9878
5	2	5	-31.4476	31.4476
6	3	4	28.9682	-28.9682
7	4	5	51.3033	-51.3033
8	4	7	-0.370426	0.370426
9	4	9	-18.8584	18.8584
10	5	6	-31.9469	31.9469
11	6	11	-11.347	11.347
12	6	12	-4.37954	4.37954
13	6	13	-11.5981	11.5981
14	7	8	-0.121466	0.121466
16	9	10	4.67919	-4.67919
17	9	14	-0.783193	0.783193
18	10	11	6.76341	-6.76341
19	12	13	-2.39243	2.39243
20	13	14	-7.21322	7.21322
