Gen#	Conn.	MW
1	1	183.085
2	2	31.705
T.line#	From	To	From MW	To MW
1	1	2	-119.833	119.833
2	1	5	-62.0722	62.0722
3	2	3	-61.7035	61.7035
4	2	4	-40.5025	40.5025
5	2	5	-30.9958	30.9958
6	3	4	28.2467	-28.2467
7	4	5	65.9563	-65.9563
8	4	7	-22.0174	22.0174
9	4	9	-12.0421	12.0421
10	5	6	-23.4567	23.4567
11	6	11	-7.33306	7.33306
12	6	12	-2.88678	2.88678
13	6	13	-6.78446	6.78446
14	7	8	-0.140458	0.140458
15	7	9	-21.442	21.442
16	9	10	1.55	-1.55
17	9	14	-10.0465	10.0465
18	10	11	5.72343	-5.72343
19	12	13	-1.75737	1.75737
