Gen#	Conn.	MW
1	1	222.063
2	2	68.8917
T.line#	From	To	From MW	To MW
1	1	2	-146.341	146.341
2	1	5	-75.4921	75.4921
3	2	3	-76.5455	76.5455
4	2	4	-67.1578	67.1578
5	2	5	-46.8437	46.8437
6	3	4	20.3811	-20.3811
7	4	5	58.599	-58.599
8	4	7	-34.4464	34.4464
9	4	9	-20.1913	20.1913
10	5	6	-53.1693	53.1693
11	6	11	-8.59064	8.59064
12	6	12	-9.76363	9.76363
13	6	13	-20.6371	20.6371
15	7	9	-34.2759	34.2759
16	9	10	-9.45929	9.45929
17	9	14	-12.5622	12.5622
18	10	11	2.30925	-2.30925
19	12	13	-0.87167	0.87167
20	13	14	-5.12121	5.12121
