Gen#	Conn.	MW
1	1	222.811
2	2	69.0548
T.line#	From	To	From MW	To MW
1	1	2	-127.144	127.144
2	1	5	-95.0703	95.0703
4	2	4	-91.2946	91.2946
5	2	5	-79.9378	79.9378
6	3	4	96.9782	-96.9782
7	4	5	111.999	-111.999
8	4	7	-35.6252	35.6252
9	4	9	-19.5368	19.5368
10	5	6	-52.3286	52.3286
11	6	11	-8.44445	8.44445
12	6	12	-9.55586	9.55586
13	6	13	-20.2849	20.2849
14	7	8	-0.104846	0.104846
15	7	9	-35.199	35.199
16	9	10	-9.49438	9.49438
17	9	14	-12.7681	12.7681
18	10	11	2.23981	-2.23981
19	12	13	-0.787381	0.787381
20	13	14	-4.84659	4.84659
