Gen#	Conn.	MW
1	1	222.311
2	2	68.8909
T.line#	From	To	From MW	To MW
1	1	2	-129.639	129.639
2	1	5	-92.2825	92.2825
3	2	3	-97.5421	97.5421
5	2	5	-76.122	76.122
6	3	4	-0.532389	0.532389
7	4	5	101.6	-101.6
8	4	7	-32.2209	32.2209
9	4	9	-19.2024	19.2024
10	5	6	-56.0831	56.0831
11	6	11	-9.91293	9.91293
12	6	12	-10.0889	10.0889
13	6	13	-21.945	21.945
14	7	8	-0.0753973	0.0753973
15	7	9	-31.9151	31.9151
16	9	10	-8.01635	8.01635
17	9	14	-10.7645	10.7645
18	10	11	3.68732	-3.68732
19	12	13	-1.23951	1.23951
20	13	14	-6.84563	6.84563
