Gen#	Conn.	MW
1	1	224.022
2	2	69.4888
T.line#	From	To	From MW	To MW
1	1	2	-160.24	160.24
2	1	5	-62.1263	62.1263
3	2	3	-89.7215	89.7215
4	2	4	-95.1607	95.1607
5	2	5	-18.6244	18.6244
6	3	4	7.75061	-7.75061
8	4	7	-20.7891	20.7891
9	4	9	-15.369	15.369
10	5	6	-69.4009	69.4009
11	6	11	-13.4348	13.4348
12	6	12	-16.3395	16.3395
13	6	13	-25.6574	25.6574
14	7	8	-0.0821968	0.0821968
15	7	9	-20.4453	20.4453
16	9	10	-4.04934	4.04934
17	9	14	0.107365	-0.107365
18	10	11	7.43028	-7.43028
19	12	13	-7.76884	7.76884
20	13	14	-17.3366	17.3366
