Gen#	Conn.	MW
1	1	227.804
2	2	39.5231
T.line#	From	To	From MW	To MW
1	1	2	-169.083	169.083
2	1	5	-57.0477	57.0477
3	2	3	-84.8035	84.8035
4	2	4	-87.1309	87.1309
5	2	5	-12.7762	12.7762
6	3	4	10.2582	-10.2582
8	4	7	-15.6848	15.6848
9	4	9	-12.2899	12.2899
10	5	6	-60.8745	60.8745
11	6	11	-12.3859	12.3859
12	6	12	-14.2552	14.2552
13	6	13	-22.633	22.633
14	7	8	-0.108085	0.108085
15	7	9	-15.2355	15.2355
16	9	10	-0.252401	0.252401
17	9	14	2.23831	-2.23831
18	10	11	8.80363	-8.80363
19	12	13	-8.10444	8.10444
20	13	14	-17.0485	17.0485
