Gen#	Conn.	MW
1	1	165.542
2	2	28.6862
T.line#	From	To	From MW	To MW
1	1	2	-108.77	108.77
2	1	5	-55.743	55.743
3	2	3	-58.424	58.424
4	2	4	-36.1048	36.1048
5	2	5	-27.2812	27.2812
6	3	4	28.947	-28.947
7	4	5	62.8544	-62.8544
8	4	7	-18.4273	18.4273
9	4	9	-10.072	10.072
10	5	6	-19.1407	19.1407
11	6	11	-7.73546	7.73546
12	6	12	-2.4769	2.4769
13	6	13	-4.99696	4.99696
14	7	8	-0.125579	0.125579
15	7	9	-17.9129	17.9129
16	9	10	1.97592	-1.97592
17	9	14	-7.52921	7.52921
18	10	11	3.63389	-3.63389
19	12	13	-1.04539	1.04539
