Gen#	Conn.	MW
1	1	226.485
2	2	39.3483
T.line#	From	To	From MW	To MW
1	1	2	-153.336	153.336
2	1	5	-72.3478	72.3478
3	2	3	-70.3606	70.3606
4	2	4	-55.5734	55.5734
5	2	5	-43.6588	43.6588
6	3	4	24.4718	-24.4718
7	4	5	49.0887	-49.0887
9	4	9	-31.4331	31.4331
10	5	6	-58.3147	58.3147
11	6	11	-15.6004	15.6004
12	6	12	-8.89067	8.89067
13	6	13	-22.163	22.163
14	7	8	-0.0517487	0.0517487
15	7	9	0.166576	-0.166576
16	9	10	2.71126	-2.71126
17	9	14	-4.12717	4.12717
18	10	11	11.8949	-11.8949
19	12	13	-2.5733	2.5733
20	13	14	-10.9491	10.9491
