Gen#	Conn.	MW
1	1	182.161
2	2	31.401
T.line#	From	To	From MW	To MW
1	1	2	-139.238	139.238
2	1	5	-41.622	41.622
3	2	3	-75.2417	75.2417
4	2	4	-72.0607	72.0607
5	2	5	-4.8637	4.8637
6	3	4	14.6623	-14.6623
8	4	7	-7.13968	7.13968
9	4	9	-6.5749	6.5749
10	5	6	-42.7978	42.7978
11	6	11	-11.4226	11.4226
12	6	12	-9.09395	9.09395
13	6	13	-15.7726	15.7726
14	7	8	-0.0838311	0.0838311
15	7	9	-6.78881	6.78881
16	9	10	5.84808	-5.84808
17	9	14	5.28796	-5.28796
18	10	11	9.87327	-9.87327
19	12	13	-7.96323	7.96323
20	13	14	-15.1019	15.1019
