Gen#	Conn.	MW
1	1	272.367
2	2	47.1545
T.line#	From	To	From MW	To MW
1	1	2	-182.081	182.081
2	1	5	-89.8172	89.8172
3	2	3	-79.0767	79.0767
4	2	4	-69.8912	69.8912
5	2	5	-52.7539	52.7539
6	3	4	20.4985	-20.4985
7	4	5	59.1118	-59.1118
8	4	7	-34.2621	34.2621
9	4	9	-20.7493	20.7493
10	5	6	-70.1943	70.1943
11	6	11	-22.9067	22.9067
12	6	12	-11.2519	11.2519
13	6	13	-19.3641	19.3641
14	7	8	-0.10492	0.10492
15	7	9	-33.8398	33.8398
17	9	14	-19.7443	19.7443
18	10	11	14.1572	-14.1572
19	12	13	0.106017	-0.106017
20	13	14	-0.399741	0.399741
