Gen#	Conn.	MW
1	1	222.543
2	2	68.9642
T.line#	From	To	From MW	To MW
1	1	2	-143.271	143.271
2	1	5	-78.6518	78.6518
3	2	3	-73.7646	73.7646
4	2	4	-61.1563	61.1563
5	2	5	-52.1881	52.1881
6	3	4	23.3698	-23.3698
7	4	5	72.7319	-72.7319
8	4	7	-37.2311	37.2311
9	4	9	-22.1928	22.1928
10	5	6	-47.3614	47.3614
12	6	12	-11.3994	11.3994
13	6	13	-21.9542	21.9542
14	7	8	-0.0893755	0.0893755
15	7	9	-36.8674	36.8674
16	9	10	-17.6091	17.6091
17	9	14	-9.18808	9.18808
18	10	11	-6.02649	6.02649
19	12	13	-2.62687	2.62687
20	13	14	-8.34443	8.34443
