Gen#	Conn.	MW
1	1	225.393
2	2	38.7893
T.line#	From	To	From MW	To MW
1	1	2	-150.778	150.778
2	1	5	-74.3111	74.3111
3	2	3	-69.5031	69.5031
4	2	4	-54.8973	54.8973
5	2	5	-42.8794	42.8794
6	3	4	25.0146	-25.0146
7	4	5	63.1437	-63.1437
8	4	7	-44.6614	44.6614
10	5	6	-46.0526	46.0526
11	6	11	-11.1652	11.1652
12	6	12	-4.54097	4.54097
13	6	13	-18.7336	18.7336
14	7	8	-0.115303	0.115303
15	7	9	-44.2026	44.2026
16	9	10	-1.95079	1.95079
17	9	14	-12.164	12.164
18	10	11	7.38115	-7.38115
19	12	13	1.82399	-1.82399
20	13	14	-3.12186	3.12186
