Gen#	Conn.	MW
1	1	182.722
2	2	31.8243
T.line#	From	To	From MW	To MW
1	1	2	-126.218	126.218
2	1	5	-56.4113	56.4113
3	2	3	-63.4411	63.4411
4	2	4	-45.6867	45.6867
5	2	5	-31.8404	31.8404
6	3	4	25.9572	-25.9572
7	4	5	45.9868	-45.9868
8	4	7	-0.240134	0.240134
9	4	9	-22.1945	22.1945
10	5	6	-39.1619	39.1619
11	6	11	-11.8499	11.8499
12	6	12	-4.62232	4.62232
13	6	13	-15.4376	15.4376
14	7	8	-0.0800334	0.0800334
16	9	10	4.97768	-4.97768
17	9	14	-1.81016	1.81016
18	10	11	9.66265	-9.66265
19	12	13	-2.8129	2.8129
20	13	14	-8.80849	8.80849
