Gen#	Conn.	MW
1	1	227.443
2	2	39.5195
T.line#	From	To	From MW	To MW
1	1	2	-147.686	147.686
2	1	5	-78.4176	78.4176
3	2	3	-69.7425	69.7425
4	2	4	-52.2815	52.2815
5	2	5	-41.6833	41.6833
6	3	4	25.2649	-25.2649
7	4	5	71.8554	-71.8554
8	4	7	-31.9117	31.9117
9	4	9	-17.7243	17.7243
10	5	6	-39.5058	39.5058
11	6	11	-8.59187	8.59187
12	6	12	-6.75197	6.75197
13	6	13	-12.7875	12.7875
14	7	8	-0.140742	0.140742
15	7	9	-31.3328	31.3328
16	9	10	-4.08279	4.08279
17	9	14	-15.0228	15.0228
18	10	11	5.04038	-5.04038
19	12	13	-0.689634	0.689634
