Gen#	Conn.	MW
1	1	228.42
2	2	39.6625
T.line#	From	To	From MW	To MW
1	1	2	-159.935	159.935
2	1	5	-67.5799	67.5799
3	2	3	-73.6954	73.6954
4	2	4	-62.1689	62.1689
5	2	5	-40.2763	40.2763
6	3	4	21.3029	-21.3029
7	4	5	99.1488	-99.1488
8	4	7	-58.6444	58.6444
9	4	9	-32.0925	32.0925
11	6	11	19.729	-19.729
12	6	12	-3.62372	3.62372
13	6	13	-4.66837	4.66837
14	7	8	-0.178979	0.178979
15	7	9	-57.9225	57.9225
16	9	10	-32.8517	32.8517
17	9	14	-26.9161	26.9161
18	10	11	-23.4845	23.4845
19	12	13	2.63529	-2.63529
20	13	14	11.7113	-11.7113
