Gen#	Conn.	MW
1	1	183.405
2	2	31.9592
T.line#	From	To	From MW	To MW
1	1	2	-119.589	119.589
2	1	5	-62.5126	62.5126
3	2	3	-63.1038	63.1038
4	2	4	-45.2571	45.2571
5	2	5	-24.6504	24.6504
6	3	4	26.9353	-26.9353
7	4	5	46.2885	-46.2885
9	4	9	-20.5408	20.5408
10	5	6	-36.9319	36.9319
11	6	11	-11.1233	11.1233
12	6	12	-5.65613	5.65613
13	6	13	-13.4396	13.4396
14	7	8	-0.0238605	0.0238605
15	7	9	0.0896324	-0.0896324
16	9	10	5.28275	-5.28275
17	9	14	-0.965706	0.965706
18	10	11	9.43188	-9.43188
19	12	13	-4.36101	4.36101
20	13	14	-9.05022	9.05022
