Gen#	Conn.	MW
1	1	220.063
2	2	67.7988
T.line#	From	To	From MW	To MW
2	1	5	-219.969	219.969
3	2	3	-50.3535	50.3535
4	2	4	-11.0393	11.0393
5	2	5	17.9559	-17.9559
6	3	4	46.4439	-46.4439
7	4	5	136.321	-136.321
8	4	7	-31.5491	31.5491
9	4	9	-18.8654	18.8654
10	5	6	-55.4434	55.4434
11	6	11	-10.4845	10.4845
12	6	12	-10.2539	10.2539
13	6	13	-20.8951	20.8951
14	7	8	-0.0319915	0.0319915
15	7	9	-31.4209	31.4209
16	9	10	-7.13048	7.13048
17	9	14	-11.045	11.045
18	10	11	4.42489	-4.42489
19	12	13	-1.59713	1.59713
20	13	14	-6.41673	6.41673
