Gen#	Conn.	MW
1	1	220.098
2	2	69.1148
T.line#	From	To	From MW	To MW
1	1	2	-142.478	142.478
2	1	5	-77.4341	77.4341
3	2	3	-74.0096	74.0096
4	2	4	-61.2994	61.2994
5	2	5	-51.7633	51.7633
6	3	4	22.8624	-22.8624
7	4	5	71.8645	-71.8645
8	4	7	-38.0045	38.0045
9	4	9	-21.6334	21.6334
10	5	6	-47.0081	47.0081
11	6	11	-10.3476	10.3476
12	6	12	-22.7648	22.7648
14	7	8	-0.0540834	0.0540834
15	7	9	-37.7868	37.7868
16	9	10	-7.46844	7.46844
17	9	14	-19.688	19.688
18	10	11	4.19381	-4.19381
19	12	13	-14.017	14.017
20	13	14	2.13444	-2.13444
