Gen#	Conn.	MW
1	1	273.547
2	2	47.5951
T.line#	From	To	From MW	To MW
1	1	2	-187.042	187.042
2	1	5	-85.8736	85.8736
3	2	3	-99.5727	99.5727
4	2	4	-62.0563	62.0563
5	2	5	-45.207	45.207
7	4	5	56.3351	-56.3351
8	4	7	-41.575	41.575
9	4	9	-23.278	23.278
10	5	6	-61.3053	61.3053
11	6	11	-9.96798	9.96798
12	6	12	-10.9815	10.9815
13	6	13	-23.5774	23.5774
14	7	8	-0.127437	0.127437
15	7	9	-41.0582	41.0582
16	9	10	-13.1705	13.1705
17	9	14	-16.0334	16.0334
18	10	11	1.1495	-1.1495
19	12	13	0.444451	-0.444451
20	13	14	-4.20575	4.20575
