Gen#	Conn.	MW
1	1	166.661
2	2	29.2032
T.line#	From	To	From MW	To MW
1	1	2	-117.529	117.529
2	1	5	-49.0504	49.0504
3	2	3	-60.5245	60.5245
4	2	4	-43.4803	43.4803
5	2	5	-28.0407	28.0407
6	3	4	26.4326	-26.4326
7	4	5	50.6386	-50.6386
8	4	7	-16.638	16.638
9	4	9	-10.1587	10.1587
10	5	6	-25.726	25.726
11	6	11	-7.09892	7.09892
12	6	12	-4.0047	4.0047
13	6	13	-9.65133	9.65133
14	7	8	-0.136741	0.136741
15	7	9	-16.0943	16.0943
17	9	14	-3.62974	3.62974
18	10	11	2.16827	-2.16827
19	12	13	-1.79755	1.79755
20	13	14	-4.41274	4.41274
