Gen#	Conn.	MW
1	1	161.048
2	2	27.2222
T.line#	From	To	From MW	To MW
1	1	2	-160.967	160.967
3	2	3	-66.7249	66.7249
4	2	4	-55.4433	55.4433
5	2	5	-51.6658	51.6658
6	3	4	20.0479	-20.0479
7	4	5	31.823	-31.823
8	4	7	-17.2125	17.2125
9	4	9	-9.56525	9.56525
10	5	6	-19.6875	19.6875
11	6	11	-4.60474	4.60474
12	6	12	-2.8878	2.8878
13	6	13	-8.42379	8.42379
14	7	8	-0.0163061	0.0163061
15	7	9	-17.1464	17.1464
16	9	10	-1.00151	1.00151
17	9	14	-3.63176	3.63176
18	10	11	0.555844	-0.555844
19	12	13	-1.44588	1.44588
20	13	14	-3.81032	3.81032
