Gen#	Conn.	MW
1	1	226.162
2	2	39.1792
T.line#	From	To	From MW	To MW
1	1	2	-152.747	152.747
2	1	5	-73.1596	73.1596
3	2	3	-69.644	69.644
4	2	4	-54.2284	54.2284
5	2	5	-45.7502	45.7502
6	3	4	24.8831	-24.8831
7	4	5	68.7032	-68.7032
8	4	7	-31.9704	31.9704
9	4	9	-17.5653	17.5653
10	5	6	-42.1102	42.1102
11	6	11	-5.63032	5.63032
12	6	12	-6.38198	6.38198
13	6	13	-18.2125	18.2125
14	7	8	-0.129319	0.129319
15	7	9	-31.4555	31.4555
16	9	10	-7.76256	7.76256
17	9	14	-11.0429	11.0429
18	10	11	1.68919	-1.68919
20	13	14	-4.29782	4.29782
